Address;Name;Id;Size;Fieldvalues.Values;AxisX.Values;AxisY.Values
1837694;Bypass label EGRVlv_rEGR;EGRVlv_rEGR_Vector;1x1;0.00;;
1837695;Bypass label EGRVlv_rEGR;EGRVlv_rEGR_Channel;1x1;0.00;;
1917684;Threshold for The suppression of D-Share of PID-Regulator;EGRVlv_rGvnrDvtThres_C;1x1;1.0000;;
1917694;Characteristic for the top Limit of controller setpoint;EGRVlv_rGvnrMax_CUR;3x1;100.0000 50.0000 40.0000;0.8500 0.9000 1.2000;
1917708;Characteristic for the lower Limit of controller setpoint;EGRVlv_rGvnrMin_CUR;3x1;-100.0000 -50.0000 -40.0000;0.8500 0.9000 1.2000;
1917714;predicted value for I-Share At Jump From lower mechanical Stop;EGRVlv_rInitStep_C;1x1;12.0000;;
1917716;deviation difference threshold to Recognition of mechanical attack;EGRVlv_rLckdDetThres_C;1x1;0.5000;;
1917580;I gain of integrators                                                                           the losreißfunktion;EGRVlv_RlsIKi_C;1x1;1000.00000;;
1917718;Threshold for actual position value                                                                , below the the Lower mechanical Stop recognized is;EGRVlv_rLSRelPosThresDwn_C;1x1;1.5000;;
1917720;Setpoint threshold to Activation of Pull Down integrators                                                                           after Init;EGRVlv_rLSRelPosThresInit_C;1x1;4.0000;;
1917722;Threshold for position setpoint                                                                    , below the the Lower mechanical Stop recognized is;EGRVlv_rLSThresDwn_C;1x1;0.1000;;
1917724;Threshold for position setpoint                                                                    , above the not On lower mechanical Stop recognized is;EGRVlv_rLSThresUp_C;1x1;0.1000;;
1917726;top Limit of I-Share of position controller;EGRVlv_rOutCurrMax_C;1x1;39.0000;;
1917728;max permissible Manipulated variable of D-Share of PID-Regulator;EGRVlv_rOutDMax_C;1x1;70.0000;;
1917730;Lower small signal limit                                                                    of PID-Regulator;EGRVlv_rPIDWinNeg_C;1x1;-10.0000;;
1917732;upper small signal limit                                                                    of PID-Regulator;EGRVlv_rPIDWinPos_C;1x1;5.0000;;
1917734;max Permissible drive duty of Pull-Down-integrators;EGRVlv_rPullDwnMax_C;1x1;6.5000;;
1917736;Threshold for valve At Recognition On slow Close;EGRVlv_rRelPosNeg_C;1x1;6.0000;;
1917584;max Permissible drive duty the losreißfunktion;EGRVlv_rRlsMax_C;1x1;100.0000;;
1917738;Threshold for Recognition On Jump From lower mechanical Stop;EGRVlv_rStepThres_C;1x1;2.0000;;
1917740;D gain of PID-Regulator for slow Close;EGRVlv_SlwClsDKd_C;1x1;8.000000;;
1917744;I gain of PID-Regulator for slow Close;EGRVlv_SlwClsIKi_C;1x1;40.00007;;
1917748;P gain of PID-Regulator for slow Close;EGRVlv_SlwClsPKp_C;1x1;2.500000;;
1917752;D gain of PID-Regulator At negative Small signals;EGRVlv_SmlSigNegDKd_C;1x1;2.500000;;
1917756;I gain of PID-Regulator At negative Small signals;EGRVlv_SmlSigNegIKi_C;1x1;10.00008;;
1917760;P gain of PID-Regulator At negative Small signals;EGRVlv_SmlSigNegPKp_C;1x1;3.250000;;
1917764;D gain of PID-Regulator At positive Small signals;EGRVlv_SmlSigPosDKd_C;1x1;4.500000;;
1917768;I gain of PID-Regulator At positive Small signals;EGRVlv_SmlSigPosIKi_C;1x1;10.00008;;
1917772;P gain of PID-Regulator At positive Small signals;EGRVlv_SmlSigPosPKp_C;1x1;6.000000;;
1917586;Switch to Bypass of position controller;EGRVlv_swtGvnrByp_C;1x1;0.00;;
1917588;upper Temperature threshold to Release the Monitoring On Deviation;EGRVlv_tEngHi_C;1x1;20.0;;
1917590;Lower Temperature threshold to Release the Monitoring On Deviation;EGRVlv_tEngLo_C;1x1;-0.0;;
1917776;time between the periodic Activation of Pull Down integrators;EGRVlv_tiActvPullDwn_C;1x1;5.0000;;
1917592;pre-debounce time for Recognition On positive permanent Deviation;EGRVlv_DebGvnrDvtMaxDef_C;1x1;1000.0;;
1917594;pre-debounce time for Healing At positive constant Deviation;EGRVlv_DebGvnrDvtMaxOk_C;1x1;600.0;;
1917596;pre-debounce time for Recognition On negative permanent Deviation;EGRVlv_DebGvnrDvtMinDef_C;1x1;1000.0;;
1917598;pre-debounce time for Healing At negative constant Deviation;EGRVlv_DebGvnrDvtMinOk_C;1x1;600.0;;
1917780;Time constant of DT1 element in PID control;EGRVlv_tiGvnrDT1_C;1x1;286331.000;;
1917784;Time constant of DT1-member                                                                                to Recognize On slow Close;EGRVlv_tiParDT1_C;1x1;390452.000;;
1917788;running time of Pull-Down-integrators;EGRVlv_tiPullDwn_C;1x1;655.3500;;
1917600;Wait for repeated                                                                              Start the losreißfunktion;EGRVlv_tiRepRls_C;1x1;60.0000;;
1917604;running time for losreißfunktion;EGRVlv_tiRls_C;1x1;4.0000;;
1890242;Desired idle speed At EGR Default  (diagnosis);BasAdj_EGRnSetpoint_C;1x1;1400.00;;
1890244;time after the At EGR-Default between the two duty cycles                                                                           switched is  (diagnosis);BasAdj_EGRtime_C;1x1;10000.0;;
1890246;mask for BasAdj_st At EGR Default  (diagnosis);BasAdj_EGRBits_C;1x1;43689.00;;
1923784;Heat transfer coefficient am exhaust pipe                                                                          on the basis of free convection;EGSys_AlpFreeCnvtTube_C;4x1;1.000 1.000 0.700 1.000;;
1922448;heat transfer coefficient-emission;EGSys_AlpOxiCat_MAP;16x16;0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000;-100.000 0.000 100.000 200.000 300.000 400.000 500.000 600.000 700.000 800.000 900.000 1000.000 1100.000 1200.000 1500.000 3000.000;0.0000 10.0000 20.0000 30.0000 50.0000 60.0000 70.0000 80.0000 90.0000 100.0000 110.0000 120.0000 130.0000 140.0000 150.0000 200.0000
1922960;Lower calorific of fuel                                                                                  [J/g];EGSys_CalHCOxiCat_C;1x1;43100.0;;
1922962;Lower calorific Fuel;EGSys_CalValFl_C;1x1;0.00;;
1919078;thermal conductivity emission (not be applied);EGSys_cndHtEG_CUR;8x1;0.02295 0.02454 0.03186 0.03894 0.04590 0.05261 0.06006 0.06702;-20.1 -0.1 99.8 199.8 299.8 399.8 499.8 599.8;
1922964;specific heat capacity of OxiKats;EGSys_cpEGOxiCatDfl_C;1x1;125.000;;
1919122;heat capacity emission (not be applied);EGSys_cpEG_MAP;6x6;1.090000 1.150000 1.216000 1.288000 1.346000 1.394000 1.060000 1.112000 1.172000 1.234000 1.286000 1.328000 1.030000 1.074000 1.128000 1.180000 1.226000 1.262000 1.022000 1.060000 1.110000 1.160000 1.202000 1.236000 1.010000 1.042000 1.090000 1.138000 1.178000 1.210000 1.004000 1.030000 1.074000 1.120000 1.159000 1.188000;26.8 226.8 426.8 626.8 826.8 1026.8;0.00000 1.00000 2.00000 3.00000 7.00000 30.00000
1922204;heat capacity NSC;EGSys_cpNSC_C;1x1;0.000;;
1922966;heat capacity-Oxicat;EGSys_cpOxiCatHCMod_C;1x1;130.0;;
1922968;heat capacity Oxidation catalyst;EGSys_cpOxiCat_C;1x1;0.000;;
1923792;heat capacity exhaust pipe;EGSys_cpTube_C;4x1;1.000 1.000 215.000 1.000;;
1921442;Map to Determination Air mass flow im Design point (to Temperature correction);EGSys_dmAir_MAP;8x8;0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000;600.00 800.00 1000.00 1250.00 1500.00 2000.00 3000.00 4000.00;5.0000 9.9500 10.0000 15.0000 20.0000 30.0000 40.0000 60.0000
1919194;smallest value                                                                        Exhaust gas mass flow for thermal Modeling;EGSys_dmEGMinVal_C;1x1;0.100;;
1918372;Exhaust gas mass flow;EGSys_dmExhGas_MAP;10x10;0.000 27.000 50.000 90.000 200.000 250.000 300.000 300.000 300.000 300.000 0.000 27.000 50.000 90.000 200.000 250.000 300.000 300.000 300.000 300.000 0.000 27.000 40.800 55.800 67.200 88.000 114.300 225.000 250.000 250.000 0.000 39.000 54.000 79.300 94.800 113.000 146.900 250.000 269.400 269.400 0.000 54.600 81.600 102.000 126.600 156.600 194.000 272.000 292.200 292.200 0.000 60.600 96.900 121.200 145.200 176.400 214.800 279.600 300.600 300.600 0.000 62.400 118.800 153.600 200.500 232.800 287.400 330.000 359.000 359.000 0.000 62.400 113.800 192.000 249.000 289.200 333.000 383.400 433.800 433.800 0.000 62.400 150.000 207.000 250.000 291.000 336.000 390.000 420.000 420.000 0.000 62.400 150.000 207.000 250.000 291.000 336.000 390.000 420.000 420.000;0.000 65.000 130.000 195.000 260.000 325.000 390.000 455.000 520.000 585.000;0.0000 5.0000 10.0000 15.0000 20.0000 25.0000 30.0000 35.0000 40.0000 45.0000
1919222;Characteristic for HC Mass flow At Cold start;EGSys_dmHCCldStrt_CUR;12x1;2.00000 2.00000 2.00000 2.00000 2.00000 2.00000 2.00000 2.00000 2.00000 2.00000 2.00000 2.00000;0.0000 2.0000 4.0000 6.0000 8.0000 10.0000 12.0000 14.0000 16.0000 18.0000 20.0000 22.0000;
1917792;Minimum Mass flow for valid Gas impact im Service Test mode;EGSys_dmPlsThresLSUSrvTst_C;1x1;100.000;;
1917794;Minimum Mass flow for valid Gas impact;EGSys_dmPlsThresLSU_C;1x1;3276.700;;
1922972;Replacement value Heat flow From OxiCat an The Environment imFehlerfall [J/s];EGSys_dwEnvOxiCatDfl_C;1x1;0.000;;
1922976;Replacement value for heat exchange From OxiKat to Environment;EGSys_dwEnvOxiCatOutDfl_C;1x1;0.000;;
1922980;Replacement value for heat exchange From OxiKat to Environment;EGSys_dwEnvOxiCatSurfDfl_C;1x1;0.000;;
1923444;Map to Calculation the overall efficiency of turbocharger;EGSys_etaChrg1_MAP;8x8;0.01160 0.21338 0.50195 0.55469 0.53394 0.48730 0.44055 0.39795 0.11572 0.21912 0.39758 0.49451 0.48608 0.46606 0.44641 0.42651 0.15894 0.20923 0.33374 0.45544 0.45691 0.46631 0.46069 0.45105 0.18140 0.21912 0.32690 0.43152 0.49353 0.51001 0.49023 0.46777 0.20959 0.24854 0.34229 0.43555 0.51807 0.56982 0.55750 0.47681 0.24841 0.28491 0.36414 0.44702 0.53333 0.58728 0.55518 0.48096 0.29480 0.32751 0.39697 0.46643 0.52917 0.55908 0.52600 0.48792 0.34460 0.37378 0.43225 0.48193 0.51343 0.52087 0.51025 0.49719;40.000 75.000 150.000 225.000 300.000 375.000 450.000 525.000;1.00000 1.25000 1.50000 1.75000 2.00000 2.25000 2.50000 2.75000
1923608;Map to Calculation the overall efficiency of second model of Torbolader temperature model;EGSys_etaChrg2_MAP;8x8;0.01160 0.21338 0.50195 0.55469 0.53394 0.48730 0.44055 0.39795 0.11572 0.21912 0.39758 0.49451 0.48608 0.46606 0.44641 0.42651 0.15894 0.20923 0.33374 0.45544 0.45691 0.46631 0.46069 0.45105 0.18140 0.21912 0.32690 0.43152 0.49353 0.51001 0.49023 0.46777 0.20959 0.24854 0.34229 0.43555 0.51807 0.56982 0.55750 0.47681 0.24841 0.28491 0.36414 0.44702 0.53333 0.58728 0.55518 0.48096 0.29480 0.32751 0.39697 0.46643 0.52917 0.55908 0.52600 0.48792 0.34460 0.37378 0.43225 0.48193 0.51343 0.52087 0.51025 0.49719;40.000 75.000 150.000 225.000 300.000 375.000 450.000 525.000;1.00000 1.25000 1.50000 1.75000 2.00000 2.25000 2.50000 2.75000
1921588;Characteristic to air mass dependent Temperature correction;EGSys_facAirMass_CUR;8x1;1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000;0.69995 0.80005 0.90002 1.00000 1.09998 1.19995 1.30005 1.40002;
1922984;Factor, um Oxicat in Bricks divide;EGSys_facBrickOxiCat_C;1x1;1.0000;;
1917796;Factor for increase in the value of threshold At repeated                                                                              Cold start;EGSys_facCldStrtLSU_C;1x1;1.50000;;
1921622;Characteristic to itt-Correction in cold engine;EGSys_facCorrCldEng_CUR;8x1;0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000;-100.000 -80.000 -60.000 -40.000 -20.000 -0.100 0.000 20.000;
1923004;Characteristic for HC-conversion rate [-];EGSys_facHCCnvOxiCat1_CUR;8x1;1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000;-0.0 10.0 20.0 30.0 40.0 100.0 200.0 250.0;
1923038;Characteristic for HC-conversion rate [-];EGSys_facHCCnvOxiCat2_CUR;8x1;1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000;-0.0 10.0 20.0 30.0 40.0 100.0 200.0 250.0;
1919298;Map for HC Volume Correction From PoI1 temperature controller;EGSys_facHCPoI1Gvnr_MAP;12x12;1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000;0.0000 2.0000 4.0000 6.0000 8.0000 10.0000 12.0000 14.0000 16.0000 18.0000 20.0000 22.0000;-34.9922 -30.0000 -25.0078 -19.9922 -15.0000 -10.0078 -4.9922 0.0000 4.9922 10.0078 15.0000 19.9922
1919638;Map for HC Volume Correction From PoI1 temperature controller;EGSys_facHCPoI2Gvnr_MAP;12x12;1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000;0.0000 2.0000 4.0000 6.0000 8.0000 10.0000 12.0000 14.0000 16.0000 18.0000 20.0000 22.0000;-34.9922 -30.0000 -25.0078 -19.9922 -15.0000 -10.0078 -4.9922 0.0000 4.9922 10.0078 15.0000 19.9922
1921656;Characteristic to intake air temperature depending Correction the itt;EGSys_facIAT_CUR;8x1;0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000;-40.000 -20.000 0.000 20.000 40.000 60.000 80.000 100.000;
1917798;Factor for Decrease the heat threshold                                                                        At valid Gas impact im Service Test-mode;EGSys_facPlsLSUSrvTst_C;1x1;1.00000;;
1917800;Factor for Decrease the heat threshold                                                                        At valid Gas impact;EGSys_facPlsLSU_C;1x1;1.00000;;
1917802;Minimum heat quantity threshold                                                               to Activation the Gas impact-Recognition;EGSys_facPlsThresLSU_C;1x1;3.99988;;
1921690;Characteristic to Start of delivery temperature dependent correction;EGSys_facStrtDlv_CUR;8x1;0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000;-10.0078 -7.5000 -4.9922 -2.5078 2.5078 4.9922 7.5000 10.0078;
1923306;Cooling down conducting the exhaust gases components;EGSys_facTempClg_CUR;8x1;0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000;0.0000 0.2031 0.3984 0.7969 1.6016 2.6016 3.7969 5.0000;
1923072;temperature-dependent Factor to Correction the im Oxidation catalyst reacting off Fuel mass;EGSys_facTempCmb_CUR;8x1;0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000;-0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0;
1917804;Parameter to reduction of Factor the Sicherheitsbedatung for the heat quantity threshold                                                               im Service Test-mode;EGSys_facThresNoSftyFac_C;1x1;1.00000;;
1923340;reverse Cooling down engine;EGSys_facTimeClg_CUR;8x1;0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000;0.00000 0.07166 0.16492 0.32983 0.57434 0.75781 0.87048 1.00000;
1923800;diameter exhaust pipe;EGSys_lDiamTube_C;4x1;1.0000 1.0000 0.1484 1.0000;;
1923808;length exhaust pipe;EGSys_lLngthTube_C;4x1;1.0000 1.0000 0.1719 1.0000;;
1922208;solid thermal Time constant to NSC-Modeling;EGSys_tiPT1NSC_C;1x1;4294967295.000;;
1918616;possible drive speed the turbine;EGSys_nTrbnMax_MAP;10x10;0.0 2200.0 4400.0 6600.0 8800.0 11000.0 13200.0 15400.0 17600.0 20000.0 0.0 4400.0 8800.0 13200.0 17600.0 22000.0 26400.0 30800.0 35200.0 40000.0 0.0 6600.0 13200.0 19800.0 26400.0 33000.0 39600.0 46200.0 52800.0 60000.0 0.0 8800.0 17600.0 26400.0 35200.0 44000.0 52800.0 61600.0 70400.0 80000.0 0.0 11100.0 22200.0 33300.0 44400.0 55500.0 66600.0 77700.0 88800.0 100000.0 0.0 13300.0 26600.0 39900.0 53200.0 66500.0 79800.0 93100.0 106400.0 120000.0 0.0 15500.0 31000.0 46500.0 62000.0 77500.0 93000.0 108500.0 124000.0 140000.0 0.0 17800.0 35600.0 53400.0 71200.0 89000.0 106800.0 124600.0 142400.0 160000.0 0.0 20000.0 40000.0 60000.0 80000.0 100000.0 120000.0 140000.0 160000.0 180000.0 0.0 22000.0 44000.0 66000.0 88000.0 110000.0 132000.0 154000.0 176000.0 200000.0;0.000 50.000 100.000 150.000 200.000 250.000 300.000 350.000 400.000 450.000;0.0000 12.0000 24.0000 36.0000 48.0000 60.0000 72.0000 84.0000 96.0000 108.0000
1919926;Number the ecus;EGSys_numECU_C;1x1;1.00;;
1917806;Maximum Number the zu counting Cold starts;EGSys_numMaxCldStrt_C;1x1;2.00;;
1923088;Switch for The Selection of model for the heat exchange with the Environment;EGSys_numOxiCatMod_C;1x1;0.00;;
1917807;Number the valid gas surges                                                                            to evaporate                                                                             of condensate am sondeneinbauort                                                                       im Service Test-mode;EGSys_numPlsSrvTst_C;1x1;1.00;;
1919927;read index im temperature array                                                                     for itt(en) on Sensoreinbauort (im Fault);EGSys_numRdPosLSU2_C;1x1;255.00;;
1919928;read index the pipe wall temperature im temperature array;EGSys_numRdPosLSUWall_C;1x1;15.00;;
1919929;read index im temperature array                                                                     for itt(en) on Sensoreinbauort;EGSys_numRdPosLSU_C;1x1;14.00;;
1919930;read Of Of Address in the temperature range for temparatures in Sensor-mounting positions;EGSys_numRdPosMon_C;3x1;4.00 5.00 7.00;;
1919933;read index im temperature array                                                                     for NSC Inlet temperature (im Fault);EGSys_numRdPosNSC2_C;1x1;255.00;;
1919934;read index im temperature array                                                                     for NSC Inlet temperature;EGSys_numRdPosNSC_C;1x1;255.00;;
1919935;read index im temperature array                                                                     for Oxydations-Catalyst-Inlet temperature (im Fault);EGSys_numRdPosOxiCat2_C;1x1;255.00;;
1919936;read index im temperature array                                                                     for Oxydations-Catalyst-Inlet temperature (im Fault) (brick model);EGSys_numRdPosOxiCatBrik2_C;2x1;20.00 20.00;;
1919938;read index im temperature array                                                                     for Oxydations-Catalyst-Inlet temperature (Brick Model);EGSys_numRdPosOxiCatBrik_C;2x1;20.00 20.00;;
1919940;read index im temperature array                                                                     for Oxydations-Catalyst-Inlet temperature;EGSys_numRdPosOxiCat_C;1x1;255.00;;
1919941;read index im temperature array                                                                     for Turbine inlet temperature (im Fault);EGSys_numRdPosTrbn2_C;2x1;255.00 255.00;;
1919943;read index im temperature array                                                                     for Turbine inlet temperature;EGSys_numRdPosTrbn_C;2x1;255.00 255.00;;
1919945;read index im temperature array                                                                     for Pipe-inlet temperatures (im Fault);EGSys_numRdPosTube2_C;4x1;255.00 255.00 255.00 255.00;;
1919949;read index im temperature array                                                                     for Pipe-inlet temperatures;EGSys_numRdPosTube_C;4x1;255.00 255.00 4.00 255.00;;
1919953;temperature Array for Cold start;EGSys_numTempCldStrt_C;1x1;2.000;;
1917808;Index to Selection the engine temperature From the Temperature field Eng_tFld;EGSys_numTempEngDewDet_C;1x1;2.000;;
1921400;Index to Selection the engine temperature From the Temperature field Eng_tFld;EGSys_numTempEng_C;1x1;2.000;;
1923834;nusselt                                                                              -number- exhaust pipe                                                                         -outer circulation (not be applied);EGSys_NuTubeEnv_CUR;8x1;0.00 425.00 731.00 1004.00 1275.00 1499.00 2582.00 5309.00;0.00 150.00 300.00 450.00 600.00 750.00 1500.00 3750.00;
1923868;nusselt                                                                              -number- for Exhaust pipe flow (not be applied);EGSys_NuTube_CUR;8x1;0.00 71.00 123.00 214.00 373.00 649.00 898.00 1130.00;0 25000 50000 100000 200000 400000 600000 800000;
1923092;solid thermal Time constant to Oxidation catalyst-Modeling;EGSys_tiPT1OxiCat_C;1x1;4294967295.000;;
1918118;Map for Backpressure;EGSys_pExhGas_MAP;8x8;0.00 3.00 8.00 18.00 34.00 52.00 70.00 89.00 0.00 4.00 10.00 21.00 38.00 61.00 85.00 110.00 0.00 5.00 12.00 24.00 42.00 70.00 100.00 130.00 0.00 6.00 13.00 27.00 48.00 78.00 115.00 149.00 0.00 7.00 14.00 27.00 56.00 88.00 129.00 164.00 0.00 8.00 16.00 28.00 56.00 91.00 135.00 174.00 0.00 9.00 19.00 36.00 65.00 99.00 139.00 180.00 0.00 10.00 22.00 44.00 75.00 108.00 145.00 183.00;0.000 70.000 140.000 210.000 280.000 350.000 420.000 490.000;0.0000 9.0000 18.0000 27.0000 36.0000 45.0000 54.0000 63.0000
1921742;Map to Determination conveyor beginning                                                                    MI1 im Design point (to Temperature correction);EGSys_phiStrtDlv_MAP;8x8;0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000;600.00 800.00 1000.00 1250.00 1500.00 2000.00 3000.00 4000.00;5.0000 9.9500 10.0000 15.0000 20.0000 30.0000 40.0000 60.0000
1923736;Time constant the itt after Turbo PT1 Filter;EGSys_tiChrgMOD1PT1_C;1x1;716.000;;
1923740;Time constant the itt after Turbo PT1 Filter;EGSys_tiChrgMOD2PT1_C;1x1;716.000;;
1923744;Default Ambient pressure for turbocharger model;EGSys_pValDfl_C;1x1;1013.00;;
